file_path,file_type,layer,purpose_in_shadow_os,active_runtime,historical_reference,future_provider_or_n8n,proof_only,route_family,registered,registry_source,has_upstream_pointer,has_downstream_pointer,has_validator_binding,has_schema_or_contract,has_lineage,path_valid,status,gap
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/provider_packet_bridge.schema.json,.json,unknown,unknown,false,false,true,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/publish_ready_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/research_synthesis.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/reverb_effects_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/script_debate_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/script_draft.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/script_draft_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/script_intelligence_result.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/script_refinement_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/shot_list_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/social_asset_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/social_media_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/sound_design_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/sound_palette_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/thumbnail_concept_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/thumbnail_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/tiktok_script_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/title_text_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/topic_candidate_board.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/topic_finalization_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/topic_intake.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/topic_intelligence_result.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/topic_scorecard.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/transcript_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/transition_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/transition_sound_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/typography_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/video_seo_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/visual_asset_spec_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/voiceover_spec_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/packets/youtube_script_packet.schema.json,.json,unknown,unknown,false,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/schemas/registry/empire_registry.schema.json,.json,unknown,unknown,false,false,true,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/SKILL_DNA_UPGRADE_TEMPLATE.md,.md,unknown,unknown,false,false,true,false,,false,,false,false,false,true,false,true,NON_RUNTIME,broken path references: registries/files/packets
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/analytics/E-601-performance-analyst.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/analytics/E-601-performance-analyst.skill.md,.md,unknown,unknown,false,false,true,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/analytics/E-602-feedback-analyst.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/analytics/E-602-feedback-analyst.skill.md,.md,unknown,unknown,false,false,true,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/analytics/E-603-evolution-strategist.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/analytics/E-603-evolution-strategist.skill.md,.md,unknown,unknown,false,false,true,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-091-lip-sync-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-091-lip-sync-engine.skill.md,.md,unknown,unknown,false,false,true,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-091-m-091-execution-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-092-avatar-rendering-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-092-avatar-rendering-engine.skill.md,.md,unknown,unknown,false,false,true,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-093-visual-effects-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-093-visual-effects-engine.skill.md,.md,unknown,unknown,false,false,true,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-094-color-grading-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-094-color-grading-engine.skill.md,.md,unknown,unknown,false,false,true,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-095-motion-graphics-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-095-motion-graphics-engine.skill.md,.md,unknown,unknown,false,false,true,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-096-transition-designer.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-096-transition-designer.skill.md,.md,unknown,unknown,false,false,true,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-097-pacing-optimizer.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-097-pacing-optimizer.skill.md,.md,unknown,unknown,false,false,true,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-098-final-edit-compiler.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-098-final-edit-compiler.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m098_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-099-quality-assurance-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-099-quality-assurance-engine.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m099_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-100-safety-compliance-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-100-safety-compliance-engine.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m100_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-101-decision-board.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-101-decision-board.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m101_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-102-escalation-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-102-escalation-engine.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m102_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-103-strategic-alignment-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-103-strategic-alignment-engine.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m103_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-104-executive-review-system.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-104-executive-review-system.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m104_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-105-publishing-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-105-publishing-engine.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m105_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-106-upload-verification.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-106-upload-verification.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m106_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-107-algorithm-kickstart-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-107-algorithm-kickstart-engine.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m107_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-108-engagement-booster.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-108-engagement-booster.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m108_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-109-comment-analyzer.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-109-comment-analyzer.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m109_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-110-reputation-monitor.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-110-reputation-monitor.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m110_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-111-feedback-learning-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-111-feedback-learning-engine.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m111_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-112-strategy-refinement-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-112-strategy-refinement-engine.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m112_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-113-empire-growth-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-113-empire-growth-engine.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m113_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-114-resource-expansion-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-114-resource-expansion-engine.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m114_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-115-automation-expansion-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-115-automation-expansion-engine.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m115_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-116-skill-evolution-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-116-skill-evolution-engine.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m116_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-117-intelligence-upgrade-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-117-intelligence-upgrade-engine.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m117_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-118-empire-security-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-118-empire-security-engine.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m118_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-119-redundancy-system.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-119-redundancy-system.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m119_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-120-supreme-orchestrator.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/autonomous_loop/M-120-supreme-orchestrator.skill.md,.md,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,broken path references: schemas/packets/m120_packet.schema.json.;engine/skill_loader/skill_loader.js;engine/packets/packet_validator.js;engine/dossier/dossier_writer.js;engine/packets/packet_index_writer.js
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/context_engineering/P-301-execution-context-engineer.py,.py,unknown,unknown,false,false,true,false,,false,,false,false,true,false,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/context_engineering/P-301-execution-context-engineer.skill.md,.md,unknown,unknown,false,false,true,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/context_engineering/P-302-platform-format-specialist.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/context_engineering/P-302-platform-format-specialist.skill.md,.md,unknown,unknown,false,false,true,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/context_engineering/P-303-asset-brief-creator.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/context_engineering/P-303-asset-brief-creator.skill.md,.md,unknown,unknown,false,false,true,false,,false,,false,false,true,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/context_engineering/P-304-lineage-chain-validator.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/context_engineering/P-304-lineage-chain-validator.skill.md,.md,unknown,unknown,false,false,true,false,,false,,false,false,true,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/context_engineering/P-305-context-packet-finalizer.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,true,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/context_engineering/P-305-context-packet-finalizer.skill.md,.md,unknown,unknown,false,false,true,false,,false,,false,false,true,true,true,true,NON_RUNTIME,
transfer_bundle/mac_transfer_sanitized/staging_mac_sanitized_20260518/skills/governance/M-181-innovation-engine.py,.py,unknown,unknown,false,false,false,false,,false,,false,false,false,false,false,true,NON_RUNTIME,
